transaction_id,customer_id,age,gender,city,category,payment_method,transaction_date,amount,is_returning_customer
2478,1385,19,Male,Chennai,Sports,UPI,2026-03-13,2208.16,0
1145,1957,48,Male,Hyderabad,Grocery,COD,2026-03-13,1257.66,0
1206,2175,47,Male,Hyderabad,Beauty,UPI,2026-03-14,1125.19,0
2715,2064,26,Female,Pune,Grocery,Net Banking,2026-03-14,1348.44,1
617,2046,32,Male,Chennai,Fashion,Credit Card,2026-03-14,2719.94,0
2047,1509,40,Male,Delhi,Electronics,Debit Card,2026-03-14,5226.14,1
191,1146,42,Male,Hyderabad,Electronics,UPI,2026-03-14,12283.59,1
3371,1680,38,Male,Mumbai,Fashion,COD,2026-03-15,2647.18,1
573,1868,42,Female,Bangalore,Fashion,Debit Card,2026-03-15,1608.93,0
3098,1775,22,Female,Chennai,Home & Furniture,UPI,2026-03-15,3154.46,1
3337,1131,45,Female,Bangalore,Grocery,Credit Card,2026-03-15,1166.82,1
1046,1468,57,Female,Pune,Fashion,Net Banking,2026-03-15,2705.68,1
33,1957,61,Male,Bangalore,Electronics,UPI,2026-03-15,6898.89,1
70,1295,30,Male,Delhi,Beauty,Net Banking,2026-03-15,1359.36,1
3507,2056,60,Male,Bangalore,Fashion,UPI,2026-03-16,2167.69,1
1098,1837,46,Male,Mumbai,Electronics,UPI,2026-03-16,4947.16,1
3614,2064,57,Male,Mumbai,Fashion,Credit Card,2026-03-16,2585.08,1
2758,2141,59,Male,Delhi,Home & Furniture,UPI,2026-03-16,7645.67,0
746,1749,19,Female,Mumbai,Fashion,Debit Card,2026-03-16,1529.17,0
3576,1946,50,Female,Ahmedabad,Electronics,Net Banking,2026-03-16,14370.92,1
3154,1972,53,Male,Chennai,Home & Furniture,COD,2026-03-16,4079.57,1
2681,1572,35,Female,Bangalore,Grocery,Debit Card,2026-03-16,433.02,1
3035,2111,42,Female,Mumbai,Grocery,Credit Card,2026-03-16,772.24,1
1481,1720,62,Female,Mumbai,Fashion,Credit Card,2026-03-17,2848.53,0
317,1399,38,Male,Bangalore,Books,UPI,2026-03-17,703.58,0
3859,1039,33,Male,Hyderabad,Beauty,Credit Card,2026-03-17,2047.98,0
2847,1067,27,Male,Mumbai,Home & Furniture,Credit Card,2026-03-18,7673.46,1
2258,1870,57,Male,Delhi,Fashion,Credit Card,2026-03-18,1343.24,1
1734,1916,36,Female,Bangalore,Fashion,UPI,2026-03-18,2346.79,1
833,1328,53,Female,Kolkata,Sports,Credit Card,2026-03-18,2083.19,0
2181,1942,36,Male,Hyderabad,Electronics,UPI,2026-03-18,10343.24,0
547,1814,25,Male,Mumbai,Books,COD,2026-03-19,764.36,0
2191,1255,20,Female,Delhi,Electronics,Credit Card,2026-03-19,4784.29,1
2149,1118,38,Male,Delhi,Electronics,Debit Card,2026-03-19,13019.94,1
890,1195,18,Female,Mumbai,Sports,UPI,2026-03-19,3508.05,1
924,1217,59,Female,Chennai,Electronics,Net Banking,2026-03-19,8497.59,1
2671,1771,33,Female,Delhi,Fashion,Credit Card,2026-03-19,1230.36,0
2576,1550,32,Female,Delhi,Electronics,Net Banking,2026-03-19,7696.06,0
1710,1703,64,Male,Mumbai,Fashion,Credit Card,2026-03-19,3057.89,1
1488,1728,40,Male,Hyderabad,Electronics,UPI,2026-03-20,10753.73,1
1188,2109,28,Female,Hyderabad,Grocery,UPI,2026-03-20,1736.67,0
1127,1793,39,Female,Mumbai,Fashion,Debit Card,2026-03-20,1926.3,0
404,1761,57,Male,Delhi,Sports,Debit Card,2026-03-20,3560.84,1
319,1971,38,Male,Pune,Home & Furniture,UPI,2026-03-20,6496.17,0
3521,1759,61,Male,Delhi,Electronics,Debit Card,2026-03-20,3926.46,1
1457,1198,47,Female,Bangalore,Grocery,Credit Card,2026-03-20,1171.15,0
2617,1935,43,Male,Delhi,Fashion,Debit Card,2026-03-21,2689.79,1
1551,1086,23,Female,Pune,Books,Debit Card,2026-03-21,462.7,1
629,1716,62,Female,Mumbai,Books,UPI,2026-03-21,812.44,0
390,1957,21,Male,Hyderabad,Electronics,COD,2026-03-21,13984.81,1
1656,1281,27,Female,Hyderabad,Electronics,Debit Card,2026-03-21,9506.61,1
2303,1762,22,Male,Mumbai,Fashion,Net Banking,2026-03-22,1169.06,1
1287,1258,43,Male,Bangalore,Sports,Debit Card,2026-03-22,2813.33,0
2393,2016,34,Male,Delhi,Sports,UPI,2026-03-22,2861.56,1
969,1954,18,Male,Mumbai,Fashion,Credit Card,2026-03-22,3202.05,0
3970,1457,26,Female,Mumbai,Books,UPI,2026-03-22,868.17,1
3782,1945,30,Female,Kolkata,Books,UPI,2026-03-22,685.81,0
1731,2099,35,Male,Pune,Fashion,UPI,2026-03-22,2682.0,1
3291,1666,52,Female,Mumbai,Fashion,UPI,2026-03-23,1841.28,1
3224,1002,55,Female,Delhi,Electronics,UPI,2026-03-23,13191.08,1
262,1452,27,Male,Mumbai,Grocery,UPI,2026-03-23,1180.15,0
3488,2014,30,Male,Bangalore,Books,Debit Card,2026-03-23,996.66,0
2610,1786,29,Male,Bangalore,Fashion,UPI,2026-03-23,2630.1,1
2038,2086,18,Male,Kolkata,Home & Furniture,Debit Card,2026-03-24,5434.1,1
1786,1372,33,Female,Pune,Electronics,Credit Card,2026-03-25,12122.68,1
1306,1328,54,Female,Bangalore,Grocery,Credit Card,2026-03-25,1717.09,1
3471,1999,21,Female,Mumbai,Sports,UPI,2026-03-26,4096.97,1
1685,2031,43,Female,Ahmedabad,Fashion,UPI,2026-03-26,4119.83,1
1986,2048,39,Male,Pune,Home & Furniture,Net Banking,2026-03-26,5192.69,1
235,1821,31,Female,Delhi,Grocery,UPI,2026-03-26,1171.03,0
2629,1040,21,Male,Mumbai,Fashion,UPI,2026-03-26,3610.41,1
2376,1141,61,Female,Mumbai,Books,UPI,2026-03-26,884.38,1
3601,1841,46,Male,Chennai,Sports,COD,2026-03-26,1286.2,1
3766,1246,39,Female,Mumbai,Electronics,Credit Card,2026-03-27,10525.19,0
1634,1269,57,Male,Mumbai,Beauty,Debit Card,2026-03-27,1886.94,1
484,2167,21,Male,Mumbai,Electronics,Debit Card,2026-03-27,13830.79,0
1063,1745,22,Male,Mumbai,Grocery,Debit Card,2026-03-27,2304.29,1
734,1525,52,Female,Bangalore,Fashion,Debit Card,2026-03-27,1927.32,0
1972,1792,58,Female,Hyderabad,Books,Net Banking,2026-03-27,1322.37,1
1285,1752,24,Female,Bangalore,Grocery,UPI,2026-03-27,1248.72,1
3322,1823,20,Female,Ahmedabad,Fashion,Debit Card,2026-03-27,2187.0,0
2078,1553,58,Male,Bangalore,Fashion,UPI,2026-03-27,1994.95,0
311,1902,46,Female,Ahmedabad,Fashion,Credit Card,2026-03-27,1759.41,0
3935,1974,56,Male,Hyderabad,Grocery,Credit Card,2026-03-28,869.6,0
771,1594,25,Female,Delhi,Fashion,COD,2026-03-28,4252.97,0
2410,1852,27,Female,Bangalore,Electronics,Credit Card,2026-03-28,8289.76,1
2314,1398,25,Male,Delhi,Home & Furniture,Credit Card,2026-03-28,8326.5,0
3286,1888,43,Male,Bangalore,Beauty,UPI,2026-03-28,1515.27,1
2198,1540,50,Female,Hyderabad,Fashion,COD,2026-03-28,2237.9,1
1180,2112,33,Female,Pune,Books,UPI,2026-03-28,834.23,1
1383,1993,25,Female,Chennai,Fashion,UPI,2026-03-29,1351.41,1
1431,2153,35,Female,Mumbai,Home & Furniture,UPI,2026-03-29,4066.31,1
2563,1123,28,Male,Delhi,Home & Furniture,Credit Card,2026-03-29,7420.56,1
1363,1671,56,Male,Hyderabad,Books,UPI,2026-03-29,455.63,1
2316,1123,28,Male,Delhi,Electronics,UPI,2026-03-29,12157.15,0
3142,1744,19,Male,Hyderabad,Fashion,UPI,2026-03-29,2914.57,1
2179,1496,45,Female,Hyderabad,Beauty,UPI,2026-03-29,1558.48,1
909,1626,19,Female,Bangalore,Electronics,COD,2026-03-29,5781.5,0
2773,1573,40,Female,Chennai,Books,Credit Card,2026-03-29,674.94,0
1618,1230,38,Male,Chennai,Fashion,Credit Card,2026-03-29,1909.93,1
2244,2043,47,Female,Mumbai,Fashion,UPI,2026-03-29,4344.73,0
2361,1581,25,Female,Mumbai,Sports,UPI,2026-03-30,3944.05,0
3781,1448,29,Male,Hyderabad,Electronics,COD,2026-03-30,12673.09,1
267,2072,22,Female,Chennai,Electronics,UPI,2026-03-30,11125.77,0
2712,1855,38,Female,Mumbai,Books,Credit Card,2026-03-30,1011.29,1
2799,1932,56,Female,Bangalore,Fashion,Credit Card,2026-03-30,1416.4,1
1671,1692,29,Male,Mumbai,Beauty,Debit Card,2026-03-31,1775.61,0
3827,1898,46,Female,Delhi,Home & Furniture,Net Banking,2026-03-31,11538.14,1
2650,1479,44,Male,Delhi,Grocery,Debit Card,2026-03-31,1518.9,1
2030,1608,34,Female,Delhi,Electronics,UPI,2026-03-31,10465.16,0
3654,1389,62,Female,Bangalore,Home & Furniture,Net Banking,2026-03-31,5280.77,1
1332,1223,28,Male,Chennai,Sports,COD,2026-03-31,2836.81,1
1872,1035,56,Male,Hyderabad,Electronics,UPI,2026-04-01,14696.79,1
2460,1306,40,Male,Bangalore,Sports,COD,2026-04-01,6375.24,1
829,1897,51,Male,Pune,Electronics,Net Banking,2026-04-01,9202.32,1
2451,2067,57,Female,Kolkata,Home & Furniture,Credit Card,2026-04-01,3401.82,1
987,1688,63,Female,Bangalore,Grocery,Net Banking,2026-04-01,899.11,1
1799,2131,52,Female,Delhi,Fashion,UPI,2026-04-01,1906.74,0
467,1395,39,Male,Pune,Grocery,UPI,2026-04-01,1503.04,1
1955,1011,41,Female,Hyderabad,Sports,UPI,2026-04-01,3768.94,1
1043,1451,62,Female,Hyderabad,Books,UPI,2026-04-01,957.42,1
636,1153,60,Female,Bangalore,Grocery,UPI,2026-04-01,1161.78,1
2341,1930,30,Female,Hyderabad,Electronics,UPI,2026-04-01,7211.47,1
2753,1201,36,Female,Bangalore,Beauty,UPI,2026-04-01,1127.98,1
2041,1518,36,Female,Pune,Fashion,Credit Card,2026-04-02,2252.93,1
3308,2105,60,Female,Hyderabad,Electronics,COD,2026-04-02,8478.55,0
3373,1699,33,Male,Mumbai,Home & Furniture,UPI,2026-04-02,3533.09,1
3919,1735,35,Female,Bangalore,Fashion,Net Banking,2026-04-02,981.77,1
601,1176,52,Male,Mumbai,Grocery,UPI,2026-04-02,1290.51,0
3064,1022,47,Female,Hyderabad,Sports,UPI,2026-04-03,2957.98,1
2790,2086,19,Male,Bangalore,Home & Furniture,UPI,2026-04-03,7676.83,1
3855,1634,41,Female,Bangalore,Fashion,Credit Card,2026-04-03,2216.56,1
3238,1695,40,Male,Chennai,Electronics,Credit Card,2026-04-03,7851.03,0
9,1087,41,Female,Chennai,Grocery,Debit Card,2026-04-03,1112.4,0
3925,1677,37,Male,Mumbai,Beauty,COD,2026-04-03,1460.56,0
3485,1518,19,Male,Mumbai,Electronics,Credit Card,2026-04-03,11432.87,0
3446,1191,54,Female,Ahmedabad,Electronics,UPI,2026-04-03,7145.38,0
1085,1525,28,Female,Bangalore,Fashion,UPI,2026-04-03,2698.71,1
2779,2130,19,Female,Chennai,Beauty,Credit Card,2026-04-03,1056.18,1
3866,1618,33,Female,Mumbai,Grocery,Credit Card,2026-04-03,992.86,0
352,1935,57,Female,Ahmedabad,Electronics,Debit Card,2026-04-04,7064.85,1
2626,2000,55,Male,Delhi,Electronics,UPI,2026-04-04,9319.9,1
3168,1194,43,Female,Ahmedabad,Beauty,Credit Card,2026-04-04,982.28,0
2358,1631,29,Female,Pune,Grocery,Debit Card,2026-04-04,1471.6,0
1780,1788,62,Female,Mumbai,Books,UPI,2026-04-04,437.11,1
3492,2147,61,Male,Kolkata,Electronics,UPI,2026-04-04,10025.98,1
157,2136,43,Male,Ahmedabad,Sports,Debit Card,2026-04-04,2124.24,1
471,1454,32,Male,Pune,Fashion,Debit Card,2026-04-05,3282.08,0
2968,1193,48,Female,Chennai,Home & Furniture,Net Banking,2026-04-05,7986.1,0
1152,1295,55,Female,Pune,Grocery,Net Banking,2026-04-05,1302.29,1
3659,1648,53,Female,Hyderabad,Sports,COD,2026-04-05,2614.97,0
2096,1231,51,Male,Chennai,Home & Furniture,Debit Card,2026-04-05,6067.56,1
1811,1558,35,Male,Pune,Home & Furniture,UPI,2026-04-05,6717.54,1
2448,1880,50,Female,Bangalore,Electronics,Credit Card,2026-04-05,9670.82,0
1374,1699,52,Female,Hyderabad,Grocery,Credit Card,2026-04-05,1310.05,1
84,1064,25,Male,Kolkata,Grocery,Debit Card,2026-04-06,1194.15,1
2920,1364,51,Female,Pune,Grocery,COD,2026-04-06,677.71,0
580,1460,23,Female,Hyderabad,Books,Debit Card,2026-04-06,614.48,0
2685,1282,37,Male,Hyderabad,Home & Furniture,Debit Card,2026-04-06,7386.57,1
1021,1799,31,Male,Chennai,Home & Furniture,Credit Card,2026-04-06,6976.52,0
1319,1974,56,Female,Mumbai,Fashion,Credit Card,2026-04-06,1846.3,1
3478,1451,26,Male,Delhi,Electronics,UPI,2026-04-06,6469.74,1
2598,1613,52,Male,Ahmedabad,Fashion,COD,2026-04-06,2885.65,1
3611,1859,39,Male,Mumbai,Fashion,UPI,2026-04-06,3391.8,1
2632,1513,24,Female,Mumbai,Grocery,Credit Card,2026-04-06,1555.27,1
3053,1197,46,Female,Mumbai,Fashion,Credit Card,2026-04-06,1808.41,0
2003,1671,57,Female,Hyderabad,Fashion,Debit Card,2026-04-06,1328.92,1
1698,1743,45,Male,Bangalore,Books,Debit Card,2026-04-07,496.79,1
71,1719,19,Male,Hyderabad,Sports,UPI,2026-04-07,2865.55,0
1845,1660,31,Male,Mumbai,Fashion,UPI,2026-04-07,1088.26,1
3532,1321,42,Male,Pune,Electronics,UPI,2026-04-07,7121.64,1
2422,1343,46,Male,Mumbai,Home & Furniture,Debit Card,2026-04-08,5093.71,1
1790,1290,40,Female,Chennai,Electronics,Net Banking,2026-04-08,7712.56,0
1514,1870,61,Female,Hyderabad,Grocery,Net Banking,2026-04-08,1226.25,1
1927,1405,32,Male,Kolkata,Home & Furniture,UPI,2026-04-08,5426.5,1
835,1776,64,Male,Bangalore,Sports,UPI,2026-04-08,5378.91,0
1531,1110,30,Male,Ahmedabad,Electronics,UPI,2026-04-08,12894.8,0
1,2126,60,Female,Kolkata,Electronics,Credit Card,2026-04-08,5770.14,0
3105,1539,48,Male,Hyderabad,Grocery,UPI,2026-04-08,1435.21,0
1007,1017,62,Male,Bangalore,Sports,Debit Card,2026-04-08,3609.69,0
350,1866,18,Male,Kolkata,Sports,UPI,2026-04-08,2851.77,1
2521,1700,28,Female,Mumbai,Fashion,UPI,2026-04-08,3150.81,1
277,1496,62,Male,Mumbai,Fashion,UPI,2026-04-09,1915.07,1
3797,1070,32,Male,Delhi,Grocery,UPI,2026-04-09,951.24,0
464,1698,38,Female,Delhi,Home & Furniture,UPI,2026-04-09,8614.83,1
2793,2098,34,Male,Ahmedabad,Home & Furniture,UPI,2026-04-09,8798.43,1
1449,1491,51,Male,Mumbai,Grocery,COD,2026-04-09,729.08,0
80,1492,57,Male,Hyderabad,Electronics,UPI,2026-04-09,10248.52,0
1155,1938,36,Male,Chennai,Electronics,UPI,2026-04-09,11992.41,1
97,1040,64,Female,Hyderabad,Fashion,UPI,2026-04-09,1636.23,1
2363,1595,53,Male,Ahmedabad,Electronics,UPI,2026-04-09,5870.18,0
815,1139,42,Male,Mumbai,Grocery,UPI,2026-04-09,1187.47,1
3144,1664,61,Female,Chennai,Books,COD,2026-04-09,1311.55,1
77,1763,28,Male,Bangalore,Electronics,Net Banking,2026-04-10,7109.47,1
3828,1138,37,Male,Hyderabad,Books,UPI,2026-04-10,720.36,1
1715,1780,32,Male,Delhi,Fashion,Credit Card,2026-04-10,3176.67,0
2987,2036,19,Male,Hyderabad,Fashion,Net Banking,2026-04-10,1981.9,1
3746,1645,37,Male,Hyderabad,Electronics,UPI,2026-04-11,6422.66,0
1863,1998,33,Female,Ahmedabad,Books,Credit Card,2026-04-11,602.48,1
913,1010,61,Male,Hyderabad,Grocery,UPI,2026-04-11,1685.83,1
2071,1182,32,Male,Pune,Sports,COD,2026-04-11,5248.64,1
2061,1172,19,Male,Kolkata,Books,UPI,2026-04-11,1116.36,1
928,1992,19,Male,Ahmedabad,Books,UPI,2026-04-11,927.37,0
109,1683,25,Female,Hyderabad,Grocery,Debit Card,2026-04-11,751.17,0
2711,1552,31,Male,Mumbai,Home & Furniture,Debit Card,2026-04-11,5961.68,1
3759,1633,29,Female,Chennai,Home & Furniture,UPI,2026-04-12,6390.48,0
1750,1815,46,Male,Bangalore,Electronics,Credit Card,2026-04-12,10688.7,1
1189,1249,45,Male,Pune,Electronics,COD,2026-04-12,12684.03,1
3636,1337,26,Male,Bangalore,Grocery,UPI,2026-04-12,1200.42,0
3683,1973,42,Female,Pune,Fashion,UPI,2026-04-12,2182.43,1
5,2044,42,Male,Delhi,Beauty,Debit Card,2026-04-12,2808.09,1
976,1176,19,Male,Hyderabad,Electronics,UPI,2026-04-12,5959.94,1
1269,1060,63,Female,Delhi,Grocery,Net Banking,2026-04-12,1266.15,1
811,1723,54,Male,Chennai,Electronics,Debit Card,2026-04-12,5270.02,1
1278,1771,19,Female,Chennai,Fashion,UPI,2026-04-13,2711.04,0
78,1187,25,Male,Hyderabad,Grocery,Debit Card,2026-04-13,851.97,1
3075,1912,52,Male,Mumbai,Electronics,Credit Card,2026-04-13,8259.56,0
2189,1235,35,Female,Delhi,Fashion,UPI,2026-04-13,2805.43,0
3556,1366,33,Male,Hyderabad,Electronics,Credit Card,2026-04-13,10355.47,0
3409,1009,59,Male,Hyderabad,Electronics,Debit Card,2026-04-13,8388.52,1
1355,1006,39,Female,Pune,Electronics,Debit Card,2026-04-14,8057.04,1
1964,1947,39,Female,Mumbai,Fashion,UPI,2026-04-14,2204.64,1
3779,1174,37,Male,Ahmedabad,Beauty,UPI,2026-04-14,1684.86,0
1902,1452,21,Male,Ahmedabad,Fashion,Credit Card,2026-04-14,1329.51,0
3012,2037,52,Male,Hyderabad,Grocery,Debit Card,2026-04-14,2673.23,1
1733,1142,33,Male,Chennai,Books,Credit Card,2026-04-14,765.67,0
3648,1690,35,Female,Pune,Electronics,Credit Card,2026-04-14,6023.95,1
1795,1588,53,Female,Bangalore,Electronics,UPI,2026-04-14,15947.43,1
3671,1511,49,Male,Mumbai,Electronics,Net Banking,2026-04-14,8261.64,1
2643,1493,51,Female,Bangalore,Grocery,UPI,2026-04-15,1191.56,1
740,1525,38,Female,Kolkata,Fashion,Net Banking,2026-04-15,2054.28,1
3445,1182,45,Male,Ahmedabad,Grocery,Debit Card,2026-04-15,1217.56,1
2748,1331,38,Male,Pune,Electronics,Credit Card,2026-04-16,6794.08,0
96,2017,62,Male,Kolkata,Home & Furniture,Credit Card,2026-04-16,5146.76,1
1026,2031,29,Female,Bangalore,Beauty,Debit Card,2026-04-16,766.63,1
3388,1868,58,Female,Hyderabad,Beauty,UPI,2026-04-16,1210.55,1
1943,1760,63,Male,Pune,Grocery,UPI,2026-04-16,1881.93,1
3888,1219,56,Male,Bangalore,Electronics,Credit Card,2026-04-17,4748.52,1
896,2182,64,Female,Hyderabad,Electronics,UPI,2026-04-17,7967.52,0
1683,1891,46,Female,Delhi,Grocery,Credit Card,2026-04-17,1043.18,1
1000,1031,39,Female,Hyderabad,Sports,Debit Card,2026-04-17,2293.29,1
795,1074,33,Female,Kolkata,Books,Debit Card,2026-04-17,1148.27,1
3774,2198,41,Male,Ahmedabad,Electronics,UPI,2026-04-17,7144.37,1
2453,2011,21,Female,Bangalore,Beauty,UPI,2026-04-18,1241.71,1
3780,2001,33,Female,Mumbai,Books,UPI,2026-04-18,597.22,0
1822,1681,64,Male,Hyderabad,Grocery,Debit Card,2026-04-18,1443.22,0
3096,2196,64,Male,Mumbai,Home & Furniture,Debit Card,2026-04-18,5725.13,1
1659,1118,25,Male,Mumbai,Grocery,COD,2026-04-18,1136.74,1
36,2154,58,Male,Delhi,Fashion,UPI,2026-04-18,5633.31,1
670,1758,59,Female,Delhi,Beauty,UPI,2026-04-18,1774.4,1
2875,1272,22,Male,Delhi,Beauty,COD,2026-04-18,1454.57,1
3876,1718,23,Female,Pune,Books,UPI,2026-04-19,689.48,1
3819,1498,50,Male,Pune,Electronics,Credit Card,2026-04-19,19073.35,1
318,1653,47,Male,Hyderabad,Sports,Net Banking,2026-04-19,4386.7,1
2489,2152,24,Female,Kolkata,Home & Furniture,UPI,2026-04-19,3217.25,1
1302,1780,47,Male,Delhi,Beauty,Debit Card,2026-04-19,1514.83,1
915,1549,43,Male,Bangalore,Grocery,Credit Card,2026-04-19,1058.61,1
2259,1404,19,Female,Bangalore,Electronics,Debit Card,2026-04-20,9803.37,1
2169,1123,35,Male,Delhi,Sports,Net Banking,2026-04-20,3371.78,1
1887,1148,53,Female,Bangalore,Home & Furniture,Debit Card,2026-04-20,3665.56,0
3913,1513,62,Male,Bangalore,Fashion,UPI,2026-04-20,1596.03,1
3881,1806,19,Female,Chennai,Beauty,Credit Card,2026-04-20,1592.82,1
673,1132,57,Female,Delhi,Home & Furniture,Debit Card,2026-04-20,4139.24,0
364,1790,57,Male,Kolkata,Electronics,UPI,2026-04-20,9928.68,1
3668,1419,60,Male,Hyderabad,Electronics,UPI,2026-04-20,5694.33,1
3116,2067,28,Female,Pune,Fashion,Debit Card,2026-04-20,2162.41,0
3204,1158,26,Female,Pune,Beauty,Credit Card,2026-04-20,1329.67,1
2939,1021,34,Female,Hyderabad,Electronics,Credit Card,2026-04-20,14478.56,0
8,1330,40,Male,Bangalore,Electronics,Net Banking,2026-04-20,5305.29,1
2299,1480,22,Male,Mumbai,Grocery,UPI,2026-04-20,1710.97,1
169,1729,45,Male,Ahmedabad,Grocery,COD,2026-04-21,933.64,0
1952,2124,59,Female,Kolkata,Books,Credit Card,2026-04-21,850.99,0
590,1009,32,Female,Delhi,Beauty,UPI,2026-04-21,2604.93,1
294,1685,25,Female,Hyderabad,Electronics,UPI,2026-04-21,5458.64,1
3846,2072,23,Male,Mumbai,Electronics,Debit Card,2026-04-21,7911.45,1
3219,1597,57,Female,Kolkata,Beauty,Credit Card,2026-04-21,1593.99,1
2743,1484,37,Male,Bangalore,Electronics,Credit Card,2026-04-21,12558.84,1
1898,1613,18,Male,Chennai,Home & Furniture,UPI,2026-04-21,4374.54,1
2461,1778,33,Male,Hyderabad,Fashion,UPI,2026-04-21,1627.68,1
3415,1152,26,Male,Pune,Sports,COD,2026-04-22,2838.32,0
2501,1648,30,Male,Delhi,Grocery,Debit Card,2026-04-22,1443.51,1
810,1835,38,Male,Mumbai,Fashion,Credit Card,2026-04-22,2800.47,0
2945,1193,56,Male,Hyderabad,Fashion,UPI,2026-04-22,2121.5,1
559,1735,52,Male,Chennai,Electronics,UPI,2026-04-22,7328.26,1
3965,1956,54,Male,Mumbai,Fashion,UPI,2026-04-22,2179.39,0
1143,1750,29,Male,Chennai,Grocery,Credit Card,2026-04-22,1117.29,1
3033,1293,51,Female,Bangalore,Electronics,UPI,2026-04-22,10280.95,1
3284,1612,61,Male,Mumbai,Grocery,UPI,2026-04-22,1351.14,1
3858,1205,44,Female,Bangalore,Books,UPI,2026-04-22,1079.36,0
61,1401,57,Male,Delhi,Home & Furniture,UPI,2026-04-22,4009.18,1
3419,1752,32,Male,Kolkata,Electronics,UPI,2026-04-22,8451.52,0
3707,1276,19,Male,Mumbai,Electronics,Debit Card,2026-04-23,9293.49,1
3411,1504,50,Male,Delhi,Books,Debit Card,2026-04-23,640.51,1
1008,1768,53,Female,Delhi,Electronics,Credit Card,2026-04-23,7437.72,1
1784,1963,18,Male,Hyderabad,Electronics,Debit Card,2026-04-23,8960.34,0
2579,1209,36,Female,Hyderabad,Electronics,Debit Card,2026-04-23,13439.32,1
960,1243,29,Male,Kolkata,Electronics,UPI,2026-04-23,12553.81,1
1867,1553,56,Female,Hyderabad,Beauty,Debit Card,2026-04-23,2347.41,0
1859,1262,54,Male,Hyderabad,Home & Furniture,UPI,2026-04-24,9142.21,1
2834,2058,45,Male,Pune,Grocery,Net Banking,2026-04-24,787.38,1
2582,1218,21,Female,Hyderabad,Beauty,Net Banking,2026-04-24,1273.86,1
3282,1943,41,Female,Bangalore,Electronics,UPI,2026-04-25,7548.38,1
59,2129,32,Female,Chennai,Home & Furniture,UPI,2026-04-25,4069.07,0
3424,2111,46,Male,Ahmedabad,Sports,UPI,2026-04-25,8469.45,1
2889,2140,48,Female,Delhi,Electronics,Credit Card,2026-04-25,13648.72,1
492,2156,40,Female,Pune,Grocery,Credit Card,2026-04-25,750.99,0
933,2007,42,Male,Hyderabad,Books,Debit Card,2026-04-25,414.46,1
1666,2008,54,Female,Pune,Home & Furniture,COD,2026-04-25,5084.58,0
3138,1464,60,Female,Chennai,Electronics,UPI,2026-04-25,8456.34,1
1404,1703,58,Female,Chennai,Sports,Debit Card,2026-04-25,4144.97,1
3686,2061,43,Female,Bangalore,Sports,Net Banking,2026-04-26,3196.42,1
238,1160,56,Female,Pune,Grocery,Debit Card,2026-04-26,973.51,0
11,1871,63,Male,Delhi,Electronics,UPI,2026-04-26,5344.32,1
3561,1480,29,Male,Bangalore,Electronics,Credit Card,2026-04-26,8235.68,0
3162,1982,43,Male,Delhi,Grocery,COD,2026-04-26,915.22,1
2482,1876,35,Female,Bangalore,Sports,Credit Card,2026-04-27,2984.15,0
733,1725,31,Female,Chennai,Electronics,Credit Card,2026-04-27,6665.93,1
2473,1237,46,Male,Ahmedabad,Sports,UPI,2026-04-27,3028.14,1
2086,2143,24,Male,Hyderabad,Fashion,Net Banking,2026-04-27,1457.83,0
1494,1400,50,Female,Kolkata,Grocery,UPI,2026-04-27,1054.76,0
3785,1929,56,Male,Hyderabad,Home & Furniture,Debit Card,2026-04-27,4810.68,0
3807,1540,24,Female,Chennai,Grocery,UPI,2026-04-27,996.33,0
1442,1569,57,Female,Pune,Books,UPI,2026-04-28,1351.53,0
229,1509,34,Female,Delhi,Home & Furniture,UPI,2026-04-28,6215.96,0
1215,1985,32,Female,Hyderabad,Home & Furniture,UPI,2026-04-28,8820.46,1
3081,1872,58,Female,Mumbai,Sports,UPI,2026-04-28,2332.17,1
1821,1377,20,Female,Hyderabad,Grocery,UPI,2026-04-28,1083.28,1
1809,2107,41,Male,Hyderabad,Fashion,COD,2026-04-28,1943.57,0
1840,1686,24,Male,Bangalore,Beauty,Debit Card,2026-04-28,955.37,0
3727,1424,45,Female,Pune,Grocery,Debit Card,2026-04-28,1065.96,0
1099,2169,37,Male,Mumbai,Electronics,UPI,2026-04-29,9117.65,0
2766,1295,55,Male,Hyderabad,Grocery,Net Banking,2026-04-29,1166.49,1
2102,1725,27,Male,Bangalore,Beauty,UPI,2026-04-29,1228.68,0
3022,2082,25,Female,Delhi,Grocery,Debit Card,2026-04-29,1168.11,0
2459,1708,36,Male,Delhi,Home & Furniture,UPI,2026-04-29,4788.72,0
47,1564,57,Male,Ahmedabad,Grocery,UPI,2026-04-29,1159.78,1
1624,1027,48,Female,Chennai,Fashion,UPI,2026-04-30,2481.81,0
1642,1575,32,Male,Ahmedabad,Grocery,COD,2026-04-30,1055.29,1
3273,1136,34,Male,Chennai,Home & Furniture,UPI,2026-04-30,7877.51,1
3083,2036,22,Male,Mumbai,Grocery,UPI,2026-04-30,862.98,1
3015,1052,43,Male,Kolkata,Fashion,Net Banking,2026-04-30,2745.08,0
531,1828,39,Male,Hyderabad,Sports,UPI,2026-05-01,2784.85,1
1035,2074,32,Male,Pune,Fashion,Net Banking,2026-05-01,1829.88,1
3936,1387,53,Male,Mumbai,Sports,UPI,2026-05-01,3416.26,1
